x0,x1,label
-24.555212,-5.554746,Coldharbour
-41.85863,-7.6918335,Coldharbour
-52.046593,-8.270183,Coldharbour
-33.20709,-7.365791,Coldharbour
-32.521397,-6.383636,Coldharbour
-33.1281,-6.1009636,Coldharbour
-26.900352,-1.6200632,Coldharbour
-15.927108,-64.645805,Anjunabeats
-10.0990925,-61.79178,Anjunabeats
4.2877183,-32.0657,Anjunabeats
16.867538,-29.297422,Anjunabeats
-2.6015344,-47.37951,Anjunabeats
-14.196454,-64.322495,Anjunabeats
-18.156301,-65.60297,Anjunabeats
-16.953772,-65.71588,Anjunabeats
-16.19683,-64.58795,Anjunabeats
34.59935,7.4044614,WAO138
20.746197,12.312931,WAO138
35.743053,25.452477,WAO138
36.089287,22.080038,WAO138
7.627543,27.390516,WAO138
30.991545,9.565204,WAO138
45.191326,19.212887,WAO138
44.16838,8.265549,WAO138
37.371155,15.209289,WAO138
33.323566,5.914569,WAO138
43.83023,12.196122,WAO138
37.434605,-4.455562,WAO138
-17.849257,34.390293,WAO138
23.526848,25.675549,WAO138
14.42407,33.37825,WAO138
36.726486,8.989791,WAO138
42.821423,14.566422,WAO138
40.523273,13.68508,WAO138
23.1046,52.036205,FSOE
12.598599,16.006126,FSOE
20.304913,-22.467018,FSOE
19.848244,-23.174818,FSOE
24.832392,-22.169258,FSOE
-0.8741021,49.27948,FSOE
12.709343,23.777317,FSOE
-2.2241561,38.55481,FSOE
10.085395,48.365353,FSOE
-14.41505,-7.48533,Coldharbour
-33.189587,-17.90343,Coldharbour
-9.279247,-5.1012645,Coldharbour
-13.916003,-7.8357015,Coldharbour
-14.027116,-11.74335,Coldharbour
-4.274546,-6.786828,Coldharbour
-14.108128,-11.72033,Coldharbour
-7.7622037,-11.481581,Coldharbour
-30.159927,-4.2559886,Coldharbour
16.103487,-43.25324,FSOE
7.276326,-12.301747,FSOE
19.26329,0.0076392777,FSOE
26.270947,9.768975,FSOE
-12.628008,-3.156995,FSOE
-1.9659698,21.151093,FSOE
-3.0268626,24.509676,FSOE
-9.316995,25.218988,FSOE
-34.23311,16.92905,FSOE
21.20288,-15.447464,Coldharbour
-19.792503,1.6039621,Coldharbour
11.783472,1.2551965,Coldharbour
-35.566887,14.301383,Coldharbour
-15.95546,5.990054,Coldharbour
-18.909838,30.781818,Coldharbour
-37.729374,6.149353,Coldharbour
-32.344006,17.641993,Coldharbour
-39.665558,7.256702,Coldharbour
-19.26536,-13.425569,Coldharbour
-23.84118,-6.708944,Coldharbour
-40.327946,-4.8503327,Coldharbour
-34.406414,-12.635459,Coldharbour
-34.20986,-13.665317,Coldharbour
-36.482735,-6.014774,Coldharbour
-36.772297,-5.5753975,Coldharbour
-36.628033,-10.733412,Coldharbour
-29.529871,-7.820011,Coldharbour
-28.663094,-40.430096,Coldharbour
-50.050373,2.3869586,Coldharbour
8.948097,-24.93554,Coldharbour
-25.179577,-14.270637,Coldharbour
-23.046652,24.177328,Coldharbour
-41.356483,11.097818,Coldharbour
-43.118397,14.317336,Coldharbour
-43.24479,14.104436,Coldharbour
-43.22957,13.513523,Coldharbour
-42.005627,16.73135,FSOE
40.09225,11.937873,FSOE
27.833956,45.876045,FSOE
17.904217,43.7951,FSOE
3.2052622,49.12869,FSOE
10.496748,33.963757,FSOE
11.7435465,13.477293,FSOE
2.0071592,15.585888,FSOE
1.0691409,35.2651,FSOE
40.542664,1.7617611,WAO138
41.41795,9.0316305,WAO138
36.562706,7.829327,WAO138
2.567353,47.9583,WAO138
-24.115597,8.304266,WAO138
-35.49216,17.442167,WAO138
32.106796,14.53385,WAO138
7.6897535,-22.374199,WAO138
43.258316,1.3632424,WAO138
16.93115,-25.721857,FSOE
-0.32157534,2.946595,FSOE
-0.72699547,3.2931406,FSOE
0.3268943,-22.263338,FSOE
9.109503,12.4525175,FSOE
-1.9201949,47.615784,FSOE
19.160519,49.10536,FSOE
24.924576,49.999878,FSOE
23.589235,50.191742,FSOE
30.987202,13.769599,WAO138
42.51677,-6.586969,WAO138
41.43722,-8.978204,WAO138
-8.516135,-3.064224,WAO138
39.646927,-4.944662,WAO138
-32.994602,14.11372,WAO138
38.203873,-4.2374964,WAO138
43.750206,-6.4955473,WAO138
34.50965,-5.513809,WAO138
-12.2094345,-58.588806,Anjunabeats
-29.119078,-50.25545,Anjunabeats
10.42651,-41.31195,Anjunabeats
14.641477,-26.416437,Anjunabeats
12.066717,-37.24837,Anjunabeats
-4.1981454,5.4184957,Anjunabeats
27.469841,-36.435303,Anjunabeats
-28.369183,-52.460342,Anjunabeats
-27.776203,-42.534035,Anjunabeats
13.179847,-8.673483,FSOE
-44.347706,7.8359675,FSOE
-4.5697236,40.309002,FSOE
0.546072,16.152098,FSOE
19.439554,15.749399,FSOE
9.274723,41.262493,FSOE
6.1430926,44.0438,FSOE
-4.695225,36.069164,FSOE
-1.3983222,39.007915,FSOE
-14.617127,-49.96529,Anjunabeats
-19.775045,-47.82893,Anjunabeats
4.506072,-26.491194,Anjunabeats
3.4242032,-17.741219,Anjunabeats
-30.405256,-34.53013,Anjunabeats
-30.199818,-40.04759,Anjunabeats
-20.988485,-50.196064,Anjunabeats
-30.705666,-49.43965,Anjunabeats
-22.007107,-47.646564,Anjunabeats
3.4837077,-4.670852,FSOE
-0.9753903,19.98751,FSOE
2.7609541,26.82441,FSOE
-15.88542,28.191471,FSOE
-7.944912,21.761171,FSOE
6.911827,41.382233,FSOE
-6.546983,37.528046,FSOE
-5.203643,37.48576,FSOE
-6.8773437,26.72173,FSOE
-28.843523,-43.466335,Anjunabeats
-10.531672,-57.15277,Anjunabeats
-8.631996,-53.92212,Anjunabeats
-34.16663,-42.40611,Anjunabeats
-5.2370644,-31.955233,Anjunabeats
3.1268,-33.846977,Anjunabeats
-1.2658819,-38.128967,Anjunabeats
-20.682926,-47.17679,Anjunabeats
-32.95404,-45.869152,Anjunabeats
-9.729771,-63.220657,Anjunabeats
25.627867,-30.275274,Anjunabeats
25.470896,-32.066734,Anjunabeats
0.81155235,-52.65313,Anjunabeats
27.370537,-33.610413,Anjunabeats
-18.856653,-64.77366,Anjunabeats
-28.593067,-59.810143,Anjunabeats
-29.885092,-58.401875,Anjunabeats
-9.98545,18.454638,Anjunabeats
2.3692873,-19.899141,Coldharbour
-29.995886,-1.6466129,Coldharbour
-23.08145,-0.7555492,Coldharbour
1.6010925,-5.5366073,Coldharbour
-29.121689,9.960181,Coldharbour
-23.537937,7.885332,Coldharbour
-8.778293,33.74602,Coldharbour
-36.174484,8.930808,Coldharbour
-20.517534,8.010322,Coldharbour
7.5742645,-30.14259,Anjunabeats
-4.1737037,-30.506954,Anjunabeats
-32.493603,-14.485988,Anjunabeats
-31.004995,-13.133549,Anjunabeats
2.2435584,-36.257492,Anjunabeats
-12.475826,-39.2673,Anjunabeats
-51.29538,-1.3139232,Anjunabeats
-50.43221,-1.8452632,Anjunabeats
-40.251522,5.0183377,Anjunabeats
34.870014,7.6724815,WAO138
42.27797,9.153034,WAO138
-7.934146,-2.434909,WAO138
22.39191,-5.1639457,WAO138
32.039536,0.283094,WAO138
40.56625,-5.4301844,WAO138
37.72854,-11.259475,WAO138
-13.274675,-4.5367064,WAO138
17.90967,-1.689237,WAO138
23.112701,0.80132663,FSOE
19.19035,25.672392,FSOE
0.09017417,58.176937,FSOE
16.95095,26.23513,FSOE
-2.5400698,43.847466,FSOE
-15.057903,36.41827,FSOE
23.22679,49.62766,FSOE
23.72729,49.13113,FSOE
22.545868,49.45795,FSOE
7.7570353,5.6438794,FSOE
-20.212595,2.3347683,FSOE
8.987153,13.016754,FSOE
-19.767069,33.920223,FSOE
-21.066822,33.806313,FSOE
9.395129,36.814243,FSOE
5.493855,41.825344,FSOE
9.859886,39.605274,FSOE
11.549521,39.115936,FSOE
16.912909,-40.10319,WAO138
16.765362,8.581582,WAO138
-12.775046,24.12846,WAO138
36.410305,23.573725,WAO138
1.4617352,44.57831,WAO138
-0.30960914,43.909348,WAO138
1.49449,45.76656,WAO138
9.930671,38.866714,WAO138
5.4396996,42.528767,WAO138
34.68712,31.451138,WAO138
39.82709,17.475689,WAO138
47.739452,8.347111,WAO138
10.83631,-19.107706,WAO138
-30.214396,7.7410493,WAO138
39.118027,17.734072,WAO138
39.9051,16.46159,WAO138
40.990013,16.644794,WAO138
-2.6382613,24.54995,WAO138
-38.18594,-16.34523,Anjunabeats
-13.970364,-28.726198,Anjunabeats
-1.2644556,3.9862957,Anjunabeats
-28.560663,-42.447247,Anjunabeats
-18.430964,-59.799507,Anjunabeats
-3.344433,-45.73176,Anjunabeats
-25.290874,-64.72706,Anjunabeats
-24.389324,-63.99929,Anjunabeats
-4.3720655,-51.945503,Anjunabeats
-20.416887,-50.040367,Anjunabeats
-7.993426,-61.027664,Anjunabeats
-5.3625894,-22.025532,Anjunabeats
3.5457947,-21.953773,Anjunabeats
-3.155333,-15.744421,Anjunabeats
-13.360174,-62.242558,Anjunabeats
-15.554673,-48.347794,Anjunabeats
-36.126587,-27.13274,Anjunabeats
-28.912558,-33.259346,Anjunabeats
16.451433,-14.629454,Anjunabeats
-0.40751663,5.480553,Anjunabeats
-22.941628,28.388361,Anjunabeats
-15.597471,-50.82066,Anjunabeats
-16.69553,-51.582005,Anjunabeats
-16.979006,-51.40114,Anjunabeats
-16.920233,-50.33366,Anjunabeats
-35.64807,-32.73425,Anjunabeats
2.0495298,-40.541492,Anjunabeats
21.083103,-0.37817067,WAO138
-39.563065,9.768555,WAO138
13.391459,-0.8993285,WAO138
-3.6849394,35.162186,WAO138
-17.835112,38.820377,WAO138
-0.3766003,39.142696,WAO138
-0.14241077,39.19536,WAO138
8.629666,45.724586,WAO138
32.51046,4.598137,WAO138
-9.002434,-62.31446,Anjunabeats
6.454106,-30.25878,Anjunabeats
-24.066427,-25.273054,Anjunabeats
3.562858,9.345633,Anjunabeats
-24.082058,-25.26955,Anjunabeats
-14.935222,23.474638,Anjunabeats
-4.5249305,5.8280206,Anjunabeats
-31.23899,-48.838398,Anjunabeats
-32.684124,-43.905987,Anjunabeats
18.135534,15.674921,FSOE
19.961859,-29.170174,FSOE
16.843744,-24.655218,FSOE
-12.038233,17.641459,FSOE
-19.93497,39.26629,FSOE
23.067312,51.592594,FSOE
20.067673,49.108315,FSOE
1.8382615,44.21715,FSOE
-16.194067,40.398575,FSOE
-1.8428042,-39.403046,FSOE
6.697801,-18.665617,FSOE
22.833914,-23.773111,FSOE
6.794279,-32.31906,FSOE
1.7214907,-48.028503,FSOE
30.589846,-34.233868,FSOE
30.57674,-34.335533,FSOE
-21.37634,22.568634,FSOE
-13.185985,17.818325,FSOE
12.055056,-41.256584,Anjunabeats
17.779922,-23.168503,Anjunabeats
-14.494153,32.82009,Anjunabeats
29.397312,-31.262096,Anjunabeats
-4.0732036,-40.274952,Anjunabeats
2.9755223,-48.01407,Anjunabeats
-12.203588,-55.08869,Anjunabeats
-12.152244,-58.281723,Anjunabeats
-5.750984,-42.931934,Anjunabeats
32.902004,42.18787,FSOE
30.266607,8.752373,FSOE
21.139236,-14.652682,FSOE
0.7925782,54.559273,FSOE
1.8142488,55.134884,FSOE
32.275623,40.066204,FSOE
30.46709,45.010033,FSOE
30.72888,45.660046,FSOE
32.153458,46.941902,FSOE
-41.07595,-4.1996255,Coldharbour
-37.981243,9.008232,Coldharbour
-39.574608,3.5062802,Coldharbour
-26.345224,-0.19594319,Coldharbour
-42.34821,1.4586203,Coldharbour
-41.914265,1.0679797,Coldharbour
-41.013805,1.979322,Coldharbour
-41.532505,1.935141,Coldharbour
-40.920555,-6.045478,Coldharbour
16.168041,9.055536,FSOE
15.953405,29.129135,FSOE
14.0092325,21.669823,FSOE
10.751227,15.0592375,FSOE
-3.8308136,49.04495,FSOE
7.42294,57.270126,FSOE
27.38885,49.422516,FSOE
27.071537,45.696274,FSOE
38.47088,36.931995,FSOE
-4.513919,-48.329685,Coldharbour
-23.049118,-12.963976,Coldharbour
-46.88557,12.099589,Coldharbour
-40.48737,14.252426,Coldharbour
-41.138226,13.417151,Coldharbour
-40.438763,13.06124,Coldharbour
-44.842136,-3.0925825,Coldharbour
-44.32825,2.7838304,Coldharbour
-41.44467,3.3972993,Coldharbour
13.221765,16.309605,FSOE
23.60009,-9.080377,FSOE
4.488256,8.2083,FSOE
8.262055,7.2651873,FSOE
-18.658005,32.550087,FSOE
26.622953,52.792652,FSOE
19.734911,53.338013,FSOE
20.469055,53.24722,FSOE
18.99927,52.694805,FSOE
34.509266,42.10793,FSOE
8.03476,-18.374456,FSOE
4.785272,-20.974821,FSOE
7.4256263,-18.756523,FSOE
-3.4806683,50.788784,FSOE
-3.2927256,50.352097,FSOE
2.4520001,50.530228,FSOE
36.977924,43.280827,FSOE
35.32409,42.40239,FSOE
33.105564,34.50831,WAO138
27.086311,12.477387,WAO138
18.616936,-6.374654,WAO138
27.031145,-31.286816,WAO138
-21.06377,25.636408,WAO138
-9.304685,20.729923,WAO138
-0.90009147,-9.006745,WAO138
32.822872,34.66972,WAO138
22.027939,40.490395,WAO138
35.70154,11.137601,WAO138
38.15606,8.311207,WAO138
30.082895,-6.321904,WAO138
3.5109942,-15.563994,WAO138
46.209637,-8.8405905,WAO138
38.898582,4.6873035,WAO138
37.62555,4.5105557,WAO138
28.841736,2.980783,WAO138
41.276596,-1.0162487,WAO138
-21.964197,4.6292276,Coldharbour
13.00603,2.2508488,Coldharbour
-38.057068,18.726725,Coldharbour
-25.952038,2.4321587,Coldharbour
-5.1987395,44.411156,Coldharbour
-45.43881,11.047328,Coldharbour
-45.562435,11.780776,Coldharbour
-44.31103,6.178069,Coldharbour
-45.307728,11.532247,Coldharbour
25.273367,-23.196718,Anjunabeats
17.806822,-22.365274,Anjunabeats
21.672573,-16.902584,Anjunabeats
-12.64357,-19.594336,Anjunabeats
-53.799488,-0.022037959,Anjunabeats
-52.97543,-0.47495693,Anjunabeats
16.453592,-37.448074,Anjunabeats
-21.400946,-57.468586,Anjunabeats
-23.753065,-61.736084,Anjunabeats
-7.1923027,33.04402,FSOE
8.4071455,-6.1057706,FSOE
24.335194,-11.350692,FSOE
1.6871058,53.09891,FSOE
-21.2065,31.85615,FSOE
29.90365,44.11227,FSOE
10.96441,49.874836,FSOE
8.923432,46.44381,FSOE
4.715144,39.162804,FSOE
1.0197817,17.603611,WAO138
3.5960093,34.799053,WAO138
24.340635,-12.799404,WAO138
16.364557,19.793188,WAO138
25.543053,22.343342,WAO138
6.355316,0.1066114,WAO138
23.858238,-0.27516535,WAO138
14.204821,39.03931,WAO138
4.7481084,31.855932,WAO138
29.145473,19.056726,FSOE
12.015894,-25.295815,FSOE
13.483208,-13.52728,FSOE
-2.3651898,45.18004,FSOE
2.6992967,52.465973,FSOE
28.419518,42.870182,FSOE
3.3585699,52.266243,FSOE
14.076729,50.282013,FSOE
14.700604,56.208954,FSOE
17.274485,36.213367,FSOE
19.778679,-21.52834,FSOE
-7.79571,-32.61735,FSOE
22.939278,-14.738787,FSOE
-0.8183905,55.537342,FSOE
31.631638,45.135967,FSOE
20.495655,49.26808,FSOE
8.773687,49.81053,FSOE
26.148378,50.925884,FSOE
-20.583643,0.4962124,Coldharbour
-20.46243,-11.73021,Coldharbour
5.367825,1.4625864,Coldharbour
-27.97954,4.6975307,Coldharbour
5.0589423,12.516896,Coldharbour
-22.430624,27.388422,Coldharbour
-18.065945,30.73347,Coldharbour
-16.816128,31.109472,Coldharbour
-16.188639,31.044138,Coldharbour
24.26304,-5.3398232,WAO138
24.642775,-16.931965,WAO138
25.409016,-16.730433,WAO138
7.863232,8.742355,WAO138
30.534475,56.236576,WAO138
28.861237,54.9752,WAO138
30.02923,45.84089,WAO138
12.963293,53.23748,WAO138
21.607233,51.54835,WAO138
-12.386142,8.8279085,WAO138
-24.40034,31.3467,WAO138
7.5311775,19.835598,WAO138
-2.601793,36.79786,WAO138
-4.0692344,37.164524,WAO138
11.368513,37.74213,WAO138
12.147048,37.072,WAO138
29.407234,13.858662,WAO138
38.999336,6.688109,WAO138
-30.946255,9.396497,Coldharbour
-30.762049,-15.588475,Coldharbour
-2.8796954,-16.741184,Coldharbour
-21.776077,-7.004871,Coldharbour
-2.951469,-39.97526,Coldharbour
-4.2432437,-9.698406,Coldharbour
-39.561764,0.19008546,Coldharbour
-38.658894,-6.011352,Coldharbour
-30.872572,15.886622,Coldharbour
13.236632,32.450672,WAO138
-3.3221335,17.293705,WAO138
13.387907,5.7200766,WAO138
12.630069,-13.019887,WAO138
-17.480501,-2.202139,WAO138
-38.00812,17.820724,WAO138
2.7408955,25.350899,WAO138
2.618871,25.203056,WAO138
2.1514127,25.034256,WAO138
22.344757,53.89861,FSOE
21.900238,-20.92043,FSOE
16.982243,57.78854,FSOE
-11.663193,32.589733,FSOE
4.1980233,41.07859,FSOE
-18.739061,34.970882,FSOE
3.0843892,49.727036,FSOE
32.202316,51.339397,FSOE
13.87993,53.152752,FSOE
-32.960587,-30.429743,Anjunabeats
-35.965866,-47.11183,Anjunabeats
20.57823,-18.334446,Anjunabeats
8.607817,-33.550407,Anjunabeats
-4.8616176,-34.229015,Anjunabeats
-19.060349,24.132513,Anjunabeats
-23.749891,-43.60729,Anjunabeats
-31.885206,-55.742558,Anjunabeats
-31.530552,-55.793846,Anjunabeats
22.436104,20.835756,FSOE
24.946585,-17.989384,FSOE
24.73926,-16.022999,FSOE
19.654696,19.908384,FSOE
29.620255,24.816053,FSOE
29.631947,-33.707203,FSOE
31.860254,-34.471195,FSOE
22.547457,21.491804,FSOE
-11.101582,19.180485,FSOE
23.410843,10.776121,FSOE
15.459858,1.6974738,FSOE
17.161976,11.436292,FSOE
-2.752207,30.847124,FSOE
-6.153668,41.987904,FSOE
17.494898,38.767223,FSOE
32.543995,40.07292,FSOE
24.36137,42.679405,FSOE
23.444468,42.515034,FSOE
26.288036,-17.771477,FSOE
23.944263,-18.06773,FSOE
18.16824,-24.438639,FSOE
-5.6114955,51.50978,FSOE
-2.205772,56.939194,FSOE
21.800337,44.937157,FSOE
30.392311,49.624996,FSOE
30.201012,49.2828,FSOE
24.547026,45.21614,FSOE
5.333146,55.650105,FSOE
5.49947,55.262276,FSOE
-2.8464205,48.737503,FSOE
20.994635,33.395584,FSOE
-0.3732774,48.393333,FSOE
-1.792207,47.612915,FSOE
-1.2161779,52.566082,FSOE
4.4889846,42.592354,FSOE
32.28208,55.342712,FSOE
35.228153,9.771357,WAO138
2.2261093,20.064592,WAO138
-4.1973953,19.756603,WAO138
-17.105703,7.109249,WAO138
43.916378,4.270354,WAO138
42.186733,16.941162,WAO138
35.589096,10.160371,WAO138
33.42899,7.191054,WAO138
39.732105,11.190027,WAO138
-23.4122,9.738358,Coldharbour
-18.131079,-16.751535,Coldharbour
-10.741969,-17.781622,Coldharbour
-20.303944,4.9489136,Coldharbour
-38.363438,15.093766,Coldharbour
-34.439724,18.9589,Coldharbour
-20.543428,32.345165,Coldharbour
-39.7676,10.404888,Coldharbour
-20.51529,5.5945096,Coldharbour
9.015708,-20.401758,Anjunabeats
6.354535,-15.670034,Anjunabeats
-6.0312247,-24.78366,Anjunabeats
-12.494475,-38.27191,Anjunabeats
-13.930401,-38.44541,Anjunabeats
0.923017,-46.78471,Anjunabeats
-24.130993,-59.637627,Anjunabeats
-21.362843,-33.750355,Anjunabeats
-52.72478,1.3038697,Anjunabeats
19.800364,4.1647987,FSOE
15.480999,13.562634,FSOE
8.267623,11.513787,FSOE
4.150735,43.21947,FSOE
1.0422566,41.283123,FSOE
-15.772673,37.84753,FSOE
-15.66515,37.82754,FSOE
6.2788744,56.668705,FSOE
-15.610822,37.013687,FSOE
0.31030217,29.094364,FSOE
12.662841,36.094315,FSOE
11.831503,14.893986,FSOE
-1.4412004,13.929291,FSOE
-25.808956,5.561073,FSOE
-24.088326,5.610577,FSOE
-37.55049,16.645603,FSOE
2.6188755,36.432156,FSOE
-6.097636,34.395786,FSOE
20.853704,-22.526361,FSOE
10.753819,2.448175,FSOE
27.195042,-38.009445,FSOE
1.0220702,54.710026,FSOE
37.87388,41.241493,FSOE
34.895996,45.556698,FSOE
29.612476,53.791374,FSOE
36.702114,42.88463,FSOE
28.672989,51.168713,FSOE
34.956528,39.09968,FSOE
28.78671,48.14531,FSOE
19.647026,18.45402,FSOE
15.646635,23.116175,FSOE
-0.74665016,56.78228,FSOE
-7.196233,52.52336,FSOE
20.314413,25.371174,FSOE
42.669773,19.435316,FSOE
44.63322,15.515089,FSOE
34.050396,35.09843,WAO138
23.881666,-0.8354477,WAO138
26.071415,-29.424091,WAO138
48.628845,11.185808,WAO138
34.538494,41.027195,WAO138
27.918741,41.83734,WAO138
35.02744,26.545567,WAO138
28.044285,41.07001,WAO138
43.399254,20.829344,WAO138
-0.54496676,-33.900593,Coldharbour
-27.992496,-9.555375,Coldharbour
-21.1608,-36.891155,Coldharbour
-25.899904,-15.360329,Coldharbour
-15.921869,-18.518173,Coldharbour
1.0330287,-18.622906,Coldharbour
-0.34229556,-17.071684,Coldharbour
-17.469446,-8.1220255,Coldharbour
-30.916584,-7.6298556,Coldharbour
-32.031036,-36.139965,Anjunabeats
-22.079329,-34.296764,Anjunabeats
-20.714956,-15.953836,Anjunabeats
-14.164412,-26.20307,Anjunabeats
4.11305,-33.698536,Anjunabeats
-11.5921545,-34.85926,Anjunabeats
-20.306892,-34.771484,Anjunabeats
8.031332,-35.22624,Anjunabeats
-27.007853,-53.40332,Anjunabeats
-31.793629,-14.71609,Coldharbour
-17.348452,-14.582365,Coldharbour
-37.230034,-8.418429,Coldharbour
-37.62686,2.940088,Coldharbour
-13.682323,0.7313437,Coldharbour
-38.134712,1.053132,Coldharbour
-38.631805,5.6163926,Coldharbour
-37.942825,0.4734648,Coldharbour
-25.705254,6.728962,Coldharbour
-8.898978,-22.622963,Coldharbour
-27.19759,-3.9091318,Coldharbour
-35.857903,-11.051667,Coldharbour
-29.718735,6.757562,Coldharbour
-38.810066,2.8513541,Coldharbour
-37.11993,1.3659896,Coldharbour
-40.379448,7.0405917,Coldharbour
-43.2849,3.9870255,Coldharbour
-38.511143,5.943114,Coldharbour
37.76221,16.370047,WAO138
19.968006,-26.640152,WAO138
10.1940775,1.2506816,WAO138
-13.487971,23.484692,WAO138
-19.926485,38.179295,WAO138
36.1257,22.346548,WAO138
27.89206,39.218945,WAO138
27.800709,47.576714,WAO138
26.60234,47.800217,WAO138
6.460274,1.8695993,FSOE
7.1609554,-12.334053,FSOE
32.89233,21.833788,FSOE
36.9689,32.605156,FSOE
16.056244,57.58718,FSOE
15.6570635,57.8514,FSOE
26.541283,-36.312477,FSOE
8.493366,29.106123,FSOE
15.211748,59.108364,FSOE
-26.573275,-47.428265,Anjunabeats
4.097916,-34.973667,Anjunabeats
17.472216,-16.129108,Anjunabeats
-13.485256,-42.47851,Anjunabeats
-9.036226,-32.76576,Anjunabeats
-0.25344455,-47.759567,Anjunabeats
-28.724789,-54.58976,Anjunabeats
-28.769009,-46.42943,Anjunabeats
-28.636389,-45.588078,Anjunabeats
-1.8453346,-42.315228,Coldharbour
26.446487,-20.222736,Coldharbour
28.44914,-32.82581,Coldharbour
25.142284,-36.879753,Coldharbour
24.886234,-40.017906,Coldharbour
24.967142,-39.987755,Coldharbour
24.30517,-38.764538,Coldharbour
-21.02958,23.874826,Coldharbour
-28.380396,17.688665,Coldharbour
-2.7990339,18.284874,Coldharbour
-34.17245,0.29778907,Coldharbour
-0.55780715,15.211013,Coldharbour
-0.37720716,15.175664,Coldharbour
-23.159311,-0.35162568,Coldharbour
-30.54983,-6.7204275,Coldharbour
